*s jakou četností se liší slova s rozdílem jednoho písmena
*tabulka četností sestupně 
*typ vztahu	četnost v procentech
*tato dvojice slov není nijak příbuzná	86.14886731391586
*rodičem v tom vztahu je slovo neobsahující zkoumané 'h'	8.30636461704423
*rodičem v tomto vztahu je slovo obsahující 'h' navíc	5.501618122977346
*tato dvojice slov je příbuzná, ale ne napřímo	0.043149946062567425
*
*tato dvojice slov není nijak příbuzná
*chybí hrana	slovo	slovo
hrana	dichlortetrafluorethan	dichlortetrafluoretan
hrana	diethylether	diethyleter
hrana	dimethylsulfát	dimetylsulfát
hrana	epithel	epitel
hrana	epitheton	epiteton
hrana	ethan	etan
hrana	ethanal	etanal
hrana	ethandiol	etandiol
hrana	ethanol	etanol
hrana	ethanolamin	etanolamin
hrana	ethanolovost	etanolovost
hrana	ethanolový	etanolový
hrana	ethanolově	etanolově
hrana	ethanovost	etanovost
hrana	ethanový	etanový
hrana	ethanově	etanově
hrana	etherickost	eterickost
hrana	ethericky	etericky
hrana	etherický	eterický
hrana	ethylamin	etylamin
hrana	ethylchlorid	etylchlorid
hrana	gothajskost	gotajskost
hrana	gothajsky	gotajsky
hrana	gothajský	gotajský
hrana	hexachlorethan	hexachloretan
hrana	hlomoz	lomoz
hrana	hlomozit	lomozit
hrana	homoiothermie	homoiotermie
hrana	horingle	oringle
hrana	hypothalamus	hypotalamus
hrana	hypothekární	hypotekární
hrana	hypothekárně	hypotekárně
hrana	hypothermie	hypotermie
hrana	isomethadon	isometadon
hrana	ithackost	itackost
hrana	ithacky	itacky
hrana	ithacký	itacký
hrana	izothermickost	izotermickost
hrana	izothermicky	izotermicky
hrana	izothermický	izotermický
hrana	jodethanol	jodetanol
hrana	lanthanoid	lantanoid
hrana	lithickost	litickost
hrana	lithicky	liticky
hrana	lithický	litický
hrana	luthecium	lutecium
hrana	lutherskost	luterskost
hrana	luthersky	lutersky
hrana	lutherský	luterský
hrana	lutherán	luterán
hrana	lutheránův	luteránův
hrana	mathematickost	matematickost
hrana	mathematicky	matematicky
hrana	mathematický	matematický
hrana	mathematika	matematika
hrana	methadon	metadon
hrana	methadonovost	metadonovost
hrana	methadonový	metadonový
hrana	methadonově	metadonově
hrana	methakrylovost	metakrylovost
hrana	methakrylový	metakrylový
hrana	methakrylově	metakrylově
hrana	methan	metan
hrana	methanol	metanol
hrana	methanovost	metanovost
hrana	methanový	metanový
hrana	methanově	metanově
hrana	methylakrylový	metylakrylový
hrana	methylfenthanyl	methylfentanyl
hrana	methylmethakrylát	methylmetakrylát
hrana	methyloranž	metyloranž
hrana	monochlordifluorethan	monochlordifluoretan
hrana	monomethylamin	monometylamin
hrana	mythologickost	mytologickost
hrana	mythologicky	mytologicky
hrana	mythologický	mytologický
hrana	nethomyl	netomyl
hrana	nitromethan	nitrometan
hrana	noracylmethadol	noracylmetadol
hrana	pantheon	panteon
hrana	panther	panter
hrana	pantherka	panterka
hrana	pantothenovost	pantotenovost
hrana	pantothenový	pantotenový
hrana	pantothenově	pantotenově
hrana	pathetickost	patetickost
hrana	patheticky	pateticky
hrana	pathetický	patetický
hrana	pathetika	patetika
hrana	perchlorethylen	perchloretylen
hrana	perithecium	peritecium
hrana	pikhardista	pikardista
hrana	pikhardistka	pikardistka
hrana	pikhardistčin	pikardistčin
hrana	pikhardistův	pikardistův
hrana	polyetherovost	polyeterovost
hrana	polyetherový	polyeterový
hrana	polyetherově	polyeterově
hrana	polymethakrylát	polymetakrylát
hrana	polymethylmethakrylát	polymethylmetakrylát
hrana	polyurethan	polyuretan
hrana	polyurethanovost	polyuretanovost
hrana	polyurethanový	polyuretanový
hrana	polyurethanově	polyuretanově
hrana	prosthetickost	prostetickost
hrana	prostheticky	prosteticky
hrana	prosthetický	prostetický
hrana	rhabdovir	rabdovir
hrana	rhinovir	rinovir
hrana	rhodamin	rodamin
hrana	rhodanid	rodanid
hrana	rhodanin	rodanin
hrana	rhodanovodík	rodanovodík
hrana	rhodanovodíkový	rodanovodíkový
hrana	rhododendron	rododendron
hrana	rhodopsin	rodopsin
hrana	synthetickost	syntetickost
hrana	syntheticky	synteticky
hrana	synthetický	syntetický
hrana	tempeh	tempe
hrana	tetrabromethan	tetrabrometan
hrana	tetrachlorethan	tetrachloretan
hrana	tetrachlormethan	tetrachlormetan
hrana	tetranitromethan	tetranitrometan
hrana	thalamus	talamus
hrana	thematickost	tematickost
hrana	thematicky	tematicky
hrana	thematický	tematický
hrana	thematika	tematika
hrana	theobromin	teobromin
hrana	theodolit	teodolit
hrana	theogonie	teogonie
hrana	theolog	teolog
hrana	theologickost	teologickost
hrana	theologicky	teologicky
hrana	theologický	teologický
hrana	theologie	teologie
hrana	theologův	teologův
hrana	theoretickost	teoretickost
hrana	theoreticky	teoreticky
hrana	theoretický	teoretický
hrana	theorie	teorie
hrana	theosofie	teosofie
hrana	therapeut	terapeut
hrana	therapeutickost	terapeutickost
hrana	therapeuticky	terapeuticky
hrana	therapeutický	terapeutický
hrana	therapeutův	terapeutův
hrana	therapie	terapie
hrana	therma	terma
hrana	thermidor	termidor
hrana	thermoplast	termoplast
hrana	thermoska	termoska
hrana	thermální	termální
hrana	thermálně	termálně
hrana	theurgie	teurgie
hrana	thioether	thioeter
hrana	trichlorethan	trichloretan
hrana	trichlormethan	trichlormetan
hrana	trichlortrifluorethan	trichlortrifluoretan
hrana	triethanolamin	trietanolamin
hrana	trifluorchlorethylen	trifluorchloretylen
hrana	trijodmethan	trijodmetan
hrana	trimethylen	trimetylen
hrana	verthajmka	vertajmka
hrana	verthajmskost	vertajmskost
hrana	verthajmsky	vertajmsky
hrana	verthajmský	vertajmský
hrana	vědeckoatheistickost	vědeckoateistickost
hrana	vědeckoatheisticky	vědeckoateisticky
hrana	vědeckoatheistický	vědeckoateistický
hrana	witherit	witerit
hrana	xerothermní	xerotermní
hrana	xerothermně	xerotermně
hrana	zpathetičtěle	zpatetičtěle
hrana	zpathetičtělost	zpatetičtělost
hrana	zpathetičtělý	zpatetičtělý
hrana	žežhulenka	žežulenka
hrana	žežhulička	žežulička
*
*tato dvojice slov je příbuzná, ale ne napřímo
*chybí hrana	slovo	slovo
chybí hrana	chlórbrómdifluórmethan	chlórbrómdifluórmetan
chybí hrana	izomethadon	izometadon
