*s jakou četností se liší slova s rozdílem jednoho písmena
*tabulka četností sestupně 
*typ vztahu	četnost v procentech
*tato dvojice slov není nijak příbuzná	85.3809462421039
*rodičem v tomto vztahu je slovo obsahující zdvojené písmeno	8.792058785612996
*rodičem v tomto vztahu je slovo bez zdvojeného písmene	5.788320226891839
*tato dvojice slov je příbuzná, ale ne napřímo	0.03867474539125951
*
*tato dvojice slov není nijak příbuzná
*chybí hrana	slovo	slovo
chybí hrana	naddělatelný	nadělatelný
chybí hrana	naddělatelně	nadělatelně
chybí hrana	naddělavší	nadělavší
chybí hrana	naddělání	nadělání
chybí hrana	naddělávací	nadělávací
chybí hrana	naddělávající	nadělávající
chybí hrana	naddělávanost	nadělávanost
chybí hrana	naddělávaný	nadělávaný
chybí hrana	naddělávaně	nadělávaně
chybí hrana	naddělávat	nadělávat
chybí hrana	naddělávatelnost	nadělávatelnost
chybí hrana	naddělávatelný	nadělávatelný
chybí hrana	naddělávatelně	nadělávatelně
chybí hrana	naddělávání	nadělávání
chybí hrana	nascannovací	nascanovací
chybí hrana	nascannovanost	nascanovanost
chybí hrana	nascannovatelnost	nascanovatelnost
chybí hrana	nascannovavší	nascanovavší
chybí hrana	nascannování	nascanování
chybí hrana	nascannovávanost	nascanovávanost
chybí hrana	naskannovací	naskanovací
chybí hrana	naskannovanost	naskanovanost
chybí hrana	naskannovaný	naskanovaný
chybí hrana	naskannovaně	naskanovaně
chybí hrana	naskannovat	naskanovat
chybí hrana	naskannovatelnost	naskanovatelnost
chybí hrana	naskannovatelný	naskanovatelný
chybí hrana	naskannovatelně	naskanovatelně
chybí hrana	naskannovavší	naskanovavší
chybí hrana	naskannování	naskanování
chybí hrana	naskannovávací	naskanovávací
chybí hrana	naskannovávající	naskanovávající
chybí hrana	naskannovávanost	naskanovávanost
chybí hrana	naskannovávaný	naskanovávaný
chybí hrana	naskannovávaně	naskanovávaně
chybí hrana	naskannovávat	naskanovávat
chybí hrana	naskannovávatelnost	naskanovávatelnost
chybí hrana	naskannovávatelný	naskanovávatelný
chybí hrana	naskannovávatelně	naskanovávatelně
chybí hrana	naskannovávání	naskanovávání
chybí hrana	naskennovací	naskenovací
chybí hrana	naskennovanost	naskenovanost
chybí hrana	naskennovaný	naskenovaný
chybí hrana	naskennovaně	naskenovaně
chybí hrana	naskennovat	naskenovat
chybí hrana	naskennovatelnost	naskenovatelnost
chybí hrana	naskennovatelný	naskenovatelný
chybí hrana	naskennovatelně	naskenovatelně
chybí hrana	naskennovavší	naskenovavší
chybí hrana	naskennování	naskenování
chybí hrana	naskennovávací	naskenovávací
chybí hrana	naskennovávající	naskenovávající
chybí hrana	naskennovávanost	naskenovávanost
chybí hrana	naskennovávaný	naskenovávaný
chybí hrana	naskennovávaně	naskenovávaně
chybí hrana	naskennovávat	naskenovávat
chybí hrana	naskennovávatelnost	naskenovávatelnost
chybí hrana	naskennovávatelný	naskenovávatelný
chybí hrana	naskennovávatelně	naskenovávatelně
chybí hrana	naskennovávání	naskenovávání
chybí hrana	nestraniččin	nestraničin
chybí hrana	novellovost	novelovost
chybí hrana	novellovskost	novelovskost
chybí hrana	novellovsky	novelovsky
chybí hrana	novellový	novelový
chybí hrana	novellově	novelově
chybí hrana	novellskost	novelskost
chybí hrana	novellsky	novelsky
chybí hrana	novellský	novelský
chybí hrana	obrannost	obranost
chybí hrana	obranný	obraný
chybí hrana	obranně	obraně
chybí hrana	oddispenzarizovací	odispenzarizovací
chybí hrana	oddispenzarizovanost	odispenzarizovanost
chybí hrana	oddispenzarizovaný	odispenzarizovaný
chybí hrana	oddispenzarizovaně	odispenzarizovaně
chybí hrana	oddispenzarizovat	odispenzarizovat
chybí hrana	oddispenzarizovatelnost	odispenzarizovatelnost
chybí hrana	oddispenzarizovatelný	odispenzarizovatelný
chybí hrana	oddispenzarizovatelně	odispenzarizovatelně
chybí hrana	oddispenzarizovavší	odispenzarizovavší
chybí hrana	oddispenzarizování	odispenzarizování
chybí hrana	oddispenzarizovávací	odispenzarizovávací
chybí hrana	oddispenzarizovávající	odispenzarizovávající
chybí hrana	oddispenzarizovávanost	odispenzarizovávanost
chybí hrana	oddispenzarizovávaný	odispenzarizovávaný
chybí hrana	oddispenzarizovávaně	odispenzarizovávaně
chybí hrana	oddispenzarizovávat	odispenzarizovávat
chybí hrana	oddispenzarizovávatelnost	odispenzarizovávatelnost
chybí hrana	oddispenzarizovávatelný	odispenzarizovávatelný
chybí hrana	oddispenzarizovávatelně	odispenzarizovávatelně
chybí hrana	oddispenzarizovávání	odispenzarizovávání
chybí hrana	oddrandit	odrandit
chybí hrana	oddrandivší	odrandivší
chybí hrana	oddranděnost	odranděnost
chybí hrana	oddrandění	odrandění
chybí hrana	oddranděný	odranděný
chybí hrana	oddranděně	odranděně
chybí hrana	oddrolenost	odrolenost
chybí hrana	oddrolení	odrolení
chybí hrana	oddrolený	odrolený
chybí hrana	oddroleně	odroleně
chybí hrana	oddrolit	odrolit
chybí hrana	oddrolitelnost	odrolitelnost
chybí hrana	oddrolitelný	odrolitelný
chybí hrana	oddrolitelně	odrolitelně
chybí hrana	oddrolivší	odrolivší
chybí hrana	oddrolovací	odrolovací
chybí hrana	oddrolovanost	odrolovanost
chybí hrana	oddrolovaný	odrolovaný
chybí hrana	oddrolovaně	odrolovaně
chybí hrana	oddrolovat	odrolovat
chybí hrana	oddrolovatelnost	odrolovatelnost
chybí hrana	oddrolovatelný	odrolovatelný
chybí hrana	oddrolovatelně	odrolovatelně
chybí hrana	oddrolovavší	odrolovavší
chybí hrana	oddrolování	odrolování
chybí hrana	oddrolovávací	odrolovávací
chybí hrana	oddrolovávající	odrolovávající
chybí hrana	oddrolovávanost	odrolovávanost
chybí hrana	oddrolovávaný	odrolovávaný
chybí hrana	oddrolovávaně	odrolovávaně
chybí hrana	oddrolovávat	odrolovávat
chybí hrana	oddrolovávatelnost	odrolovávatelnost
chybí hrana	oddrolovávatelný	odrolovávatelný
chybí hrana	oddrolovávatelně	odrolovávatelně
chybí hrana	oddrolovávání	odrolovávání
chybí hrana	oddrátovací	odrátovací
chybí hrana	oddrátovanost	odrátovanost
chybí hrana	oddrátovaný	odrátovaný
chybí hrana	oddrátovaně	odrátovaně
chybí hrana	oddrátovat	odrátovat
chybí hrana	oddrátovatelnost	odrátovatelnost
chybí hrana	oddrátovatelný	odrátovatelný
chybí hrana	oddrátovatelně	odrátovatelně
chybí hrana	oddrátovavší	odrátovavší
chybí hrana	oddrátování	odrátování
chybí hrana	oddrátovávací	odrátovávací
chybí hrana	oddrátovávající	odrátovávající
chybí hrana	oddrátovávanost	odrátovávanost
chybí hrana	oddrátovávaný	odrátovávaný
chybí hrana	oddrátovávaně	odrátovávaně
chybí hrana	oddrátovávat	odrátovávat
chybí hrana	oddrátovávatelnost	odrátovávatelnost
chybí hrana	oddrátovávatelný	odrátovávatelný
chybí hrana	oddrátovávatelně	odrátovávatelně
chybí hrana	oddrátovávání	odrátovávání
chybí hrana	oddívací	odívací
chybí hrana	oddívanost	odívanost
chybí hrana	oddívaný	odívaný
chybí hrana	oddívaně	odívaně
chybí hrana	oddívat	odívat
chybí hrana	oddívatelnost	odívatelnost
chybí hrana	oddívatelný	odívatelný
chybí hrana	oddívatelně	odívatelně
chybí hrana	oddívání	odívání
chybí hrana	oddívávací	odívávací
chybí hrana	oddívávající	odívávající
chybí hrana	oddívávanost	odívávanost
chybí hrana	oddívávaný	odívávaný
chybí hrana	oddívávaně	odívávaně
chybí hrana	oddívávat	odívávat
chybí hrana	oddívávatelnost	odívávatelnost
chybí hrana	oddívávatelný	odívávatelný
chybí hrana	oddívávatelně	odívávatelně
chybí hrana	oddívávání	odívávání
chybí hrana	oddýchací	odýchací
chybí hrana	oddýchanost	odýchanost
chybí hrana	oddýchaný	odýchaný
chybí hrana	oddýchaně	odýchaně
chybí hrana	oddýchat	odýchat
chybí hrana	oddýchatelnost	odýchatelnost
chybí hrana	oddýchatelný	odýchatelný
chybí hrana	oddýchatelně	odýchatelně
chybí hrana	oddýchavší	odýchavší
chybí hrana	oddýchání	odýchání
chybí hrana	oddýchávací	odýchávací
chybí hrana	oddýchávající	odýchávající
chybí hrana	oddýchávanost	odýchávanost
chybí hrana	oddýchávaný	odýchávaný
chybí hrana	oddýchávaně	odýchávaně
chybí hrana	oddýchávat	odýchávat
chybí hrana	oddýchávatelnost	odýchávatelnost
chybí hrana	oddýchávatelný	odýchávatelný
chybí hrana	oddýchávatelně	odýchávatelně
chybí hrana	oddýchávání	odýchávání
chybí hrana	oddřenost	odřenost
chybí hrana	oddření	odření
chybí hrana	oddřený	odřený
chybí hrana	oddřeně	odřeně
chybí hrana	oddřevší	odřevší
chybí hrana	oddřít	odřít
chybí hrana	odscannovací	odscanovací
chybí hrana	odscannovanost	odscanovanost
chybí hrana	odscannovatelnost	odscanovatelnost
chybí hrana	odscannovavší	odscanovavší
chybí hrana	odscannování	odscanování
chybí hrana	odscannovávanost	odscanovávanost
chybí hrana	odskannovací	odskanovací
chybí hrana	odskannovanost	odskanovanost
chybí hrana	odskannovaný	odskanovaný
chybí hrana	odskannovaně	odskanovaně
chybí hrana	odskannovat	odskanovat
chybí hrana	odskannovatelnost	odskanovatelnost
chybí hrana	odskannovatelný	odskanovatelný
chybí hrana	odskannovatelně	odskanovatelně
chybí hrana	odskannovavší	odskanovavší
chybí hrana	odskannování	odskanování
chybí hrana	odskannovávací	odskanovávací
chybí hrana	odskannovávající	odskanovávající
chybí hrana	odskannovávanost	odskanovávanost
chybí hrana	odskannovávaný	odskanovávaný
chybí hrana	odskannovávaně	odskanovávaně
chybí hrana	odskannovávat	odskanovávat
chybí hrana	odskannovávatelnost	odskanovávatelnost
chybí hrana	odskannovávatelný	odskanovávatelný
chybí hrana	odskannovávatelně	odskanovávatelně
chybí hrana	odskannovávání	odskanovávání
chybí hrana	odskennovací	odskenovací
chybí hrana	odskennovanost	odskenovanost
chybí hrana	odskennovaný	odskenovaný
chybí hrana	odskennovaně	odskenovaně
chybí hrana	odskennovat	odskenovat
chybí hrana	odskennovatelnost	odskenovatelnost
chybí hrana	odskennovatelný	odskenovatelný
chybí hrana	odskennovatelně	odskenovatelně
chybí hrana	odskennovavší	odskenovavší
chybí hrana	odskennování	odskenování
chybí hrana	odskennovávací	odskenovávací
chybí hrana	odskennovávající	odskenovávající
chybí hrana	odskennovávanost	odskenovávanost
chybí hrana	odskennovávaný	odskenovávaný
chybí hrana	odskennovávaně	odskenovávaně
chybí hrana	odskennovávat	odskenovávat
chybí hrana	odskennovávatelnost	odskenovávatelnost
chybí hrana	odskennovávatelný	odskenovávatelný
chybí hrana	odskennovávatelně	odskenovávatelně
chybí hrana	odskennovávání	odskenovávání
chybí hrana	officiální	oficiální
chybí hrana	oobcovací	obcovací
chybí hrana	oobcovanost	obcovanost
chybí hrana	oobcovaný	obcovaný
chybí hrana	oobcovaně	obcovaně
chybí hrana	oobcovatelnost	obcovatelnost
chybí hrana	oobcovatelný	obcovatelný
chybí hrana	oobcovatelně	obcovatelně
chybí hrana	oobcování	obcování
chybí hrana	oobcovávací	obcovávací
chybí hrana	oobcovávající	obcovávající
chybí hrana	oobcovávanost	obcovávanost
chybí hrana	oobcovávaný	obcovávaný
chybí hrana	oobcovávaně	obcovávaně
chybí hrana	oobcovávat	obcovávat
chybí hrana	oobcovávatelnost	obcovávatelnost
chybí hrana	oobcovávatelný	obcovávatelný
chybí hrana	oobcovávatelně	obcovávatelně
chybí hrana	oobcovávání	obcovávání
chybí hrana	oozonizovací	ozonizovací
chybí hrana	oozonizovanost	ozonizovanost
chybí hrana	oozonizovaný	ozonizovaný
chybí hrana	oozonizovaně	ozonizovaně
chybí hrana	oozonizovatelnost	ozonizovatelnost
chybí hrana	oozonizovatelný	ozonizovatelný
chybí hrana	oozonizovatelně	ozonizovatelně
chybí hrana	oozonizování	ozonizování
chybí hrana	oozonizovávací	ozonizovávací
chybí hrana	oozonizovávající	ozonizovávající
chybí hrana	oozonizovávanost	ozonizovávanost
chybí hrana	oozonizovávaný	ozonizovávaný
chybí hrana	oozonizovávaně	ozonizovávaně
chybí hrana	oozonizovávat	ozonizovávat
chybí hrana	oozonizovávatelnost	ozonizovávatelnost
chybí hrana	oozonizovávatelný	ozonizovávatelný
chybí hrana	oozonizovávatelně	ozonizovávatelně
chybí hrana	oozonizovávání	ozonizovávání
chybí hrana	oočkovací	očkovací
chybí hrana	oočkovanost	očkovanost
chybí hrana	oočkovaný	očkovaný
chybí hrana	oočkovaně	očkovaně
chybí hrana	oočkovatelnost	očkovatelnost
chybí hrana	oočkovatelný	očkovatelný
chybí hrana	oočkovatelně	očkovatelně
chybí hrana	oočkování	očkování
chybí hrana	oočkovávací	očkovávací
chybí hrana	oočkovávající	očkovávající
chybí hrana	oočkovávanost	očkovávanost
chybí hrana	oočkovávaný	očkovávaný
chybí hrana	oočkovávaně	očkovávaně
chybí hrana	oočkovávat	očkovávat
chybí hrana	oočkovávatelnost	očkovávatelnost
chybí hrana	oočkovávatelný	očkovávatelný
chybí hrana	oočkovávatelně	očkovávatelně
chybí hrana	oočkovávání	očkovávání
chybí hrana	osmaadvacetiletost	osmadvacetiletost
chybí hrana	osmaadvacetiletý	osmadvacetiletý
chybí hrana	osmaadvacetiletě	osmadvacetiletě
chybí hrana	osmisetkilowattovost	osmisetkilowatovost
chybí hrana	pappenheimskost	papenheimskost
chybí hrana	pappenheimsky	papenheimsky
chybí hrana	pappenheimský	papenheimský
chybí hrana	passé	pasé
chybí hrana	peer	per
chybí hrana	perrex	perex
chybí hrana	pitbullteriérka	pitbulteriérka
chybí hrana	pitbullteriérčin	pitbulteriérčin
chybí hrana	pittbulteriér	pitbulteriér
chybí hrana	pittbulteriérův	pitbulteriérův
chybí hrana	poddací	podací
chybí hrana	poddanost	podanost
chybí hrana	poddaný	podaný
chybí hrana	poddaně	podaně
chybí hrana	poddat	podat
chybí hrana	poddatelnost	podatelnost
chybí hrana	poddatelný	podatelný
chybí hrana	poddatelně	podatelně
chybí hrana	poddavší	podavší
chybí hrana	poddruh	podruh
chybí hrana	poddání	podání
chybí hrana	poddávací	podávací
chybí hrana	poddávající	podávající
chybí hrana	poddávanost	podávanost
chybí hrana	poddávaný	podávaný
chybí hrana	poddávaně	podávaně
chybí hrana	poddávat	podávat
chybí hrana	poddávatelnost	podávatelnost
chybí hrana	poddávatelný	podávatelný
chybí hrana	poddávatelně	podávatelně
chybí hrana	poddávání	podávání
chybí hrana	poddělení	podělení
chybí hrana	podkolenní	podkolení
chybí hrana	politickoorganizační	politickorganizační
chybí hrana	politickoorganizačně	politickorganizačně
chybí hrana	polookruh	polokruh
chybí hrana	polookružně	polokružně
chybí hrana	poloopečenost	polopečenost
chybí hrana	poloopečený	polopečený
chybí hrana	poloopečeně	polopečeně
chybí hrana	polorannost	poloranost
chybí hrana	poloranný	poloraný
chybí hrana	poloranně	poloraně
chybí hrana	poodběhnout	podběhnout
chybí hrana	poodběhnutelnost	podběhnutelnost
chybí hrana	poodběhnutelný	podběhnutelný
chybí hrana	poodběhnutelně	podběhnutelně
chybí hrana	poodběhnutost	podběhnutost
chybí hrana	poodběhnutí	podběhnutí
chybí hrana	poodběhnutý	podběhnutý
chybí hrana	poodběhnutě	podběhnutě
chybí hrana	poodběhnuvší	podběhnuvší
chybí hrana	poodebranost	podebranost
chybí hrana	poodebraný	podebraný
chybí hrana	poodebraně	podebraně
chybí hrana	poodebrat	podebrat
chybí hrana	poodebravší	podebravší
chybí hrana	poodebrání	podebrání
chybí hrana	poodejedší	podejedší
chybí hrana	poodejet	podejet
chybí hrana	poodejetost	podejetost
chybí hrana	poodejetí	podejetí
chybí hrana	poodejetý	podejetý
chybí hrana	poodejetě	podejetě
chybí hrana	poodejití	podejití
chybí hrana	poodejít	podejít
chybí hrana	poodešedší	podešedší
chybí hrana	poodešle	podešle
chybí hrana	poodešlost	podešlost
chybí hrana	poodešlý	podešlý
chybí hrana	poodhrnout	podhrnout
chybí hrana	poodhrnovací	podhrnovací
chybí hrana	poodhrnovanost	podhrnovanost
chybí hrana	poodhrnovaný	podhrnovaný
chybí hrana	poodhrnovaně	podhrnovaně
chybí hrana	poodhrnovat	podhrnovat
chybí hrana	poodhrnovatelnost	podhrnovatelnost
chybí hrana	poodhrnovatelný	podhrnovatelný
chybí hrana	poodhrnovatelně	podhrnovatelně
chybí hrana	poodhrnování	podhrnování
chybí hrana	poodhrnovávací	podhrnovávací
chybí hrana	poodhrnovávající	podhrnovávající
chybí hrana	poodhrnovávanost	podhrnovávanost
chybí hrana	poodhrnovávaný	podhrnovávaný
chybí hrana	poodhrnovávaně	podhrnovávaně
chybí hrana	poodhrnovávat	podhrnovávat
chybí hrana	poodhrnovávatelnost	podhrnovávatelnost
chybí hrana	poodhrnovávatelný	podhrnovávatelný
chybí hrana	poodhrnovávatelně	podhrnovávatelně
chybí hrana	poodhrnovávání	podhrnovávání
chybí hrana	poodhrnující	podhrnující
chybí hrana	poodhrnutost	podhrnutost
chybí hrana	poodhrnutí	podhrnutí
chybí hrana	poodhrnutý	podhrnutý
chybí hrana	poodhrnutě	podhrnutě
chybí hrana	poodjedší	podjedší
chybí hrana	poodjet	podjet
chybí hrana	poodjetost	podjetost
chybí hrana	poodjetí	podjetí
chybí hrana	poodjetý	podjetý
chybí hrana	poodjetě	podjetě
chybí hrana	poodletěnost	podletěnost
chybí hrana	poodletění	podletění
chybí hrana	poodletěný	podletěný
chybí hrana	poodletěně	podletěně
chybí hrana	poodletět	podletět
chybí hrana	poodletěvší	podletěvší
chybí hrana	poodloženost	podloženost
chybí hrana	poodložení	podložení
chybí hrana	poodložený	podložený
chybí hrana	poodloženě	podloženě
chybí hrana	poodložit	podložit
chybí hrana	poodložitelnost	podložitelnost
chybí hrana	poodložitelný	podložitelný
chybí hrana	poodložitelně	podložitelně
